timestamp,open,high,low,close,volume
2026-02-09 23:32:00,2038.7,2038.94,2033.62,2033.68,21.9785
2026-02-09 23:33:00,2033.38,2038.46,2033.38,2036.42,11.4897
2026-02-09 23:34:00,2036.01,2041.08,2036.01,2040.24,6.8128
2026-02-09 23:35:00,2041.12,2048.99,2041.12,2047.81,49.9648
2026-02-09 23:36:00,2047.12,2053.72,2047.12,2051.47,25.8742
2026-02-09 23:37:00,2050.9,2052.77,2050.3,2052.77,20.9299
2026-02-09 23:38:00,2054.83,2059.19,2054.68,2058.0,29.221
2026-02-09 23:39:00,2057.57,2060.55,2054.77,2055.8,33.4906
2026-02-09 23:40:00,2056.01,2059.61,2056.01,2058.18,26.5648
2026-02-09 23:41:00,2057.69,2059.54,2055.55,2055.63,10.423
2026-02-09 23:42:00,2055.03,2061.72,2054.78,2059.26,68.9461
2026-02-09 23:43:00,2060.52,2063.4,2059.21,2060.48,89.2558
2026-02-09 23:44:00,2060.11,2063.48,2060.04,2060.3,45.3146
2026-02-09 23:45:00,2059.56,2062.45,2059.37,2061.77,23.1245
2026-02-09 23:46:00,2061.06,2061.76,2056.18,2056.23,17.4656
2026-02-09 23:47:00,2055.47,2056.47,2053.81,2053.81,18.7074
2026-02-09 23:48:00,2054.01,2054.01,2052.61,2053.44,20.7486
2026-02-09 23:49:00,2052.98,2056.25,2052.98,2055.87,14.2025
2026-02-09 23:50:00,2056.28,2056.28,2052.17,2054.49,27.0712
2026-02-09 23:51:00,2054.49,2055.46,2052.44,2053.28,17.7301
2026-02-09 23:52:00,2053.18,2054.52,2051.54,2052.94,28.47
2026-02-09 23:53:00,2052.27,2057.41,2049.69,2056.85,68.0608
2026-02-09 23:54:00,2057.15,2060.5,2055.68,2060.5,4.6669
2026-02-09 23:55:00,2060.87,2063.42,2060.26,2062.02,34.3389
2026-02-09 23:56:00,2061.45,2065.09,2060.36,2061.39,30.0716
2026-02-09 23:57:00,2061.38,2062.46,2060.0,2060.0,3.2537
2026-02-09 23:58:00,2060.0,2061.15,2058.0,2060.17,16.7052
2026-02-09 23:59:00,2060.06,2060.77,2058.1,2058.48,25.6962
2026-02-10 00:00:00,2059.47,2060.99,2057.06,2058.34,33.6449
2026-02-10 00:01:00,2058.76,2058.76,2056.66,2057.22,68.1597
2026-02-10 00:02:00,2057.81,2059.6,2057.4,2058.56,70.7918
2026-02-10 00:03:00,2058.68,2063.4,2053.8,2054.09,47.5802
2026-02-10 00:04:00,2053.91,2057.29,2052.89,2056.12,14.1357
2026-02-10 00:05:00,2055.82,2056.44,2053.78,2055.24,3.7135
2026-02-10 00:06:00,2055.21,2055.21,2047.95,2050.29,23.2972
2026-02-10 00:07:00,2050.63,2052.4,2048.97,2049.23,8.3417
2026-02-10 00:08:00,2049.2,2049.61,2046.68,2047.9,13.3163
2026-02-10 00:09:00,2047.36,2049.69,2045.67,2047.85,12.325
2026-02-10 00:10:00,2048.07,2053.0,2046.93,2052.34,10.7922
2026-02-10 00:11:00,2052.99,2052.99,2048.22,2048.29,8.156
2026-02-10 00:12:00,2047.91,2050.13,2047.91,2048.39,9.2993
2026-02-10 00:13:00,2048.25,2048.35,2045.59,2046.77,18.9852
2026-02-10 00:14:00,2047.2,2048.89,2046.92,2048.66,1.0663
2026-02-10 00:15:00,2048.86,2051.35,2048.06,2048.06,19.0763
2026-02-10 00:16:00,2047.74,2050.76,2046.89,2050.23,18.0863
2026-02-10 00:17:00,2050.31,2055.28,2050.31,2052.92,17.2979
2026-02-10 00:18:00,2052.92,2053.51,2052.17,2052.18,21.6242
2026-02-10 00:19:00,2052.28,2052.64,2048.32,2048.96,16.2571
2026-02-10 00:20:00,2049.64,2054.0,2049.11,2054.0,3.3262
2026-02-10 00:21:00,2054.2,2055.76,2052.4,2053.95,3.8221
2026-02-10 00:22:00,2053.8,2057.15,2053.49,2054.72,17.0842
2026-02-10 00:23:00,2054.07,2054.56,2052.8,2053.61,2.6769
2026-02-10 00:24:00,2053.36,2055.6,2053.3,2055.13,2.4265
2026-02-10 00:25:00,2055.44,2055.53,2052.81,2053.41,7.4767
2026-02-10 00:26:00,2053.49,2054.7,2052.51,2053.22,11.8236
2026-02-10 00:27:00,2053.13,2055.38,2051.6,2055.38,5.1816
2026-02-10 00:28:00,2055.78,2057.5,2054.91,2057.5,7.4773
2026-02-10 00:29:00,2058.17,2059.86,2057.76,2058.25,31.9059
2026-02-10 00:30:00,2058.3,2060.09,2056.64,2057.89,33.6218
2026-02-10 00:31:00,2057.05,2060.53,2056.54,2058.9,34.725
2026-02-10 00:32:00,2058.69,2060.02,2057.43,2057.43,7.0714
2026-02-10 00:33:00,2057.04,2057.04,2051.77,2053.27,24.6704
2026-02-10 00:34:00,2053.0,2053.27,2050.8,2052.44,5.3977
2026-02-10 00:35:00,2052.09,2052.1,2049.46,2049.8,7.6612
2026-02-10 00:36:00,2051.12,2054.73,2050.39,2054.05,4.3625
2026-02-10 00:37:00,2053.78,2054.2,2052.49,2054.2,3.5313
2026-02-10 00:38:00,2054.35,2054.35,2050.43,2053.01,7.0754
2026-02-10 00:39:00,2052.63,2053.5,2051.36,2052.72,9.1818
2026-02-10 00:40:00,2052.67,2055.0,2052.47,2052.64,9.9403
2026-02-10 00:41:00,2052.62,2065.42,2052.62,2065.09,62.3911
2026-02-10 00:42:00,2065.4,2074.4,2065.22,2068.48,86.9785
2026-02-10 00:43:00,2068.32,2074.13,2068.32,2073.54,61.8643
2026-02-10 00:44:00,2074.23,2084.29,2074.23,2079.09,103.19
2026-02-10 00:45:00,2079.08,2096.74,2079.06,2094.79,338.6645
2026-02-10 00:46:00,2094.86,2104.8,2094.29,2104.06,147.3978
2026-02-10 00:47:00,2103.73,2107.0,2099.2,2101.54,129.234
2026-02-10 00:48:00,2101.91,2105.73,2098.15,2101.21,46.24
2026-02-10 00:49:00,2102.7,2104.08,2093.21,2093.46,38.3622
2026-02-10 00:50:00,2093.73,2094.44,2091.46,2092.97,17.0014
2026-02-10 00:51:00,2091.48,2098.0,2091.09,2093.0,46.6518
2026-02-10 00:52:00,2093.6,2093.6,2085.94,2089.95,103.3174
2026-02-10 00:53:00,2089.52,2090.26,2088.53,2088.91,92.3632
2026-02-10 00:54:00,2088.92,2093.12,2088.54,2091.73,51.9064
2026-02-10 00:55:00,2091.11,2096.66,2089.95,2095.36,33.706
2026-02-10 00:56:00,2096.66,2096.92,2092.67,2093.94,24.8279
2026-02-10 00:57:00,2093.4,2094.51,2092.3,2092.69,13.47
2026-02-10 00:58:00,2092.63,2092.71,2089.7,2089.7,32.1119
2026-02-10 00:59:00,2089.61,2090.58,2087.94,2088.5,24.7607
2026-02-10 01:00:00,2088.94,2094.24,2087.56,2094.23,25.4247
2026-02-10 01:01:00,2094.81,2096.48,2091.4,2094.84,35.6599
2026-02-10 01:02:00,2096.18,2096.19,2092.8,2093.87,37.6509
2026-02-10 01:03:00,2093.1,2095.2,2093.1,2093.78,13.1903
2026-02-10 01:04:00,2093.78,2094.43,2091.68,2092.71,6.2443
2026-02-10 01:05:00,2093.05,2093.05,2088.75,2089.95,14.301
2026-02-10 01:06:00,2090.55,2092.61,2090.46,2091.42,22.5203
2026-02-10 01:07:00,2091.4,2091.86,2082.02,2082.02,41.3649
2026-02-10 01:08:00,2081.6,2083.65,2076.92,2078.64,55.1779
2026-02-10 01:09:00,2078.65,2081.94,2078.65,2081.13,49.0059
2026-02-10 01:10:00,2081.45,2085.32,2081.04,2083.27,14.3002
2026-02-10 01:11:00,2083.7,2085.82,2083.6,2083.8,32.5413
2026-02-10 01:12:00,2083.8,2084.55,2082.52,2084.55,14.0812
2026-02-10 01:13:00,2085.07,2085.62,2083.29,2083.69,33.608
2026-02-10 01:14:00,2082.92,2082.94,2078.4,2081.07,17.1973
2026-02-10 01:15:00,2081.4,2085.55,2080.91,2085.51,20.6417
2026-02-10 01:16:00,2085.41,2088.28,2084.88,2084.88,40.1172
2026-02-10 01:17:00,2085.02,2086.5,2083.2,2086.31,15.9656
2026-02-10 01:18:00,2086.42,2086.52,2085.52,2085.52,3.4489
2026-02-10 01:19:00,2085.33,2088.33,2083.93,2086.85,24.4918
2026-02-10 01:20:00,2086.15,2086.15,2084.8,2085.14,7.4927
2026-02-10 01:21:00,2085.0,2085.79,2083.99,2085.31,10.6991
2026-02-10 01:22:00,2084.75,2085.77,2083.11,2083.11,4.8165
2026-02-10 01:23:00,2083.1,2084.72,2080.4,2080.42,15.6189
2026-02-10 01:24:00,2080.88,2081.53,2079.64,2080.18,7.5006
2026-02-10 01:25:00,2080.19,2080.37,2075.82,2076.59,40.967
2026-02-10 01:26:00,2076.21,2077.17,2075.81,2076.65,3.9744
2026-02-10 01:27:00,2076.65,2081.33,2076.65,2080.68,18.3168
2026-02-10 01:28:00,2080.53,2082.14,2080.11,2081.09,4.2344
2026-02-10 01:29:00,2080.64,2083.48,2080.63,2083.48,5.7819
2026-02-10 01:30:00,2083.59,2086.0,2081.26,2084.48,12.167
2026-02-10 01:31:00,2084.76,2087.96,2084.71,2087.33,16.4701
2026-02-10 01:32:00,2086.73,2097.48,2086.73,2097.28,57.1512
2026-02-10 01:33:00,2097.09,2102.35,2097.09,2097.99,41.5446
2026-02-10 01:34:00,2097.99,2100.9,2097.49,2098.1,18.2938
2026-02-10 01:35:00,2098.37,2119.79,2097.01,2119.74,173.8292
2026-02-10 01:36:00,2120.32,2124.45,2117.14,2119.85,110.7447
2026-02-10 01:37:00,2120.1,2122.35,2118.48,2120.97,34.3298
2026-02-10 01:38:00,2120.08,2124.75,2119.35,2121.23,44.4829
2026-02-10 01:39:00,2121.05,2126.0,2119.0,2125.96,35.6079
2026-02-10 01:40:00,2124.97,2128.44,2122.64,2127.63,45.6561
2026-02-10 01:41:00,2126.88,2130.0,2124.87,2125.35,32.4527
2026-02-10 01:42:00,2124.95,2124.99,2122.36,2122.44,8.4864
2026-02-10 01:43:00,2122.22,2123.56,2119.0,2123.56,15.1053
2026-02-10 01:44:00,2124.03,2134.92,2123.39,2129.71,99.193
2026-02-10 01:45:00,2129.72,2133.17,2125.88,2126.19,27.346
2026-02-10 01:46:00,2125.64,2125.64,2120.1,2121.35,13.6755
2026-02-10 01:47:00,2121.66,2122.4,2118.98,2121.86,13.577
2026-02-10 01:48:00,2122.4,2123.62,2121.06,2121.55,13.0286
2026-02-10 01:49:00,2122.5,2128.06,2121.38,2124.87,23.956
2026-02-10 01:50:00,2124.62,2125.83,2123.88,2125.11,5.2553
2026-02-10 01:51:00,2125.09,2126.78,2123.78,2123.78,20.2298
2026-02-10 01:52:00,2123.7,2124.29,2122.2,2123.73,26.0011
2026-02-10 01:53:00,2123.67,2123.67,2122.51,2122.88,20.6435
2026-02-10 01:54:00,2123.02,2123.39,2121.62,2122.85,18.7007
2026-02-10 01:55:00,2122.86,2126.67,2122.86,2125.98,5.2511
2026-02-10 01:56:00,2125.71,2129.35,2124.8,2126.79,13.0035
2026-02-10 01:57:00,2127.68,2130.5,2127.26,2129.48,4.7261
2026-02-10 01:58:00,2129.38,2129.8,2124.69,2124.69,10.9572
2026-02-10 01:59:00,2124.62,2125.82,2124.06,2125.63,17.3251
2026-02-10 02:00:00,2125.02,2127.26,2123.58,2126.04,29.7941
2026-02-10 02:01:00,2126.15,2126.15,2123.09,2123.49,29.9745
2026-02-10 02:02:00,2123.75,2132.31,2123.17,2132.31,11.1104
2026-02-10 02:03:00,2131.79,2138.43,2131.79,2138.14,82.2751
2026-02-10 02:04:00,2137.91,2141.0,2133.55,2133.78,40.3033
2026-02-10 02:05:00,2133.53,2136.86,2131.32,2133.4,33.3058
2026-02-10 02:06:00,2133.41,2133.56,2131.46,2133.5,7.4981
2026-02-10 02:07:00,2132.98,2134.17,2130.66,2132.21,8.0305
2026-02-10 02:08:00,2130.53,2130.73,2125.84,2126.6,11.8947
2026-02-10 02:09:00,2126.69,2131.72,2126.54,2131.16,19.732
2026-02-10 02:10:00,2131.82,2132.26,2127.39,2131.83,6.1845
2026-02-10 02:11:00,2131.77,2134.14,2130.01,2130.28,11.6295
2026-02-10 02:12:00,2130.23,2130.69,2129.37,2130.36,4.496
2026-02-10 02:13:00,2130.15,2130.15,2125.71,2126.76,11.7518
2026-02-10 02:14:00,2126.68,2127.58,2124.38,2124.8,14.7275
2026-02-10 02:15:00,2124.06,2128.64,2124.06,2124.24,17.9428
2026-02-10 02:16:00,2123.88,2125.01,2121.95,2122.32,43.1083
2026-02-10 02:17:00,2123.15,2125.63,2121.59,2121.59,5.9937
2026-02-10 02:18:00,2121.15,2122.61,2119.36,2120.13,53.6749
2026-02-10 02:19:00,2119.85,2122.86,2119.53,2122.86,57.2262
2026-02-10 02:20:00,2122.67,2125.88,2120.67,2121.11,11.6094
2026-02-10 02:21:00,2121.12,2121.57,2110.76,2111.26,190.6686
2026-02-10 02:22:00,2112.44,2113.21,2110.45,2113.07,74.6993
2026-02-10 02:23:00,2112.94,2113.63,2108.6,2113.63,82.8391
2026-02-10 02:24:00,2113.85,2116.0,2112.86,2113.88,24.3653
2026-02-10 02:25:00,2114.59,2114.82,2109.75,2110.08,23.2702
2026-02-10 02:26:00,2110.51,2111.26,2108.66,2109.68,8.1069
2026-02-10 02:27:00,2109.72,2111.21,2106.87,2108.65,34.0796
2026-02-10 02:28:00,2108.79,2116.27,2108.79,2116.11,21.1127
2026-02-10 02:29:00,2116.04,2116.04,2112.54,2114.2,11.1688
2026-02-10 02:30:00,2114.12,2120.0,2111.5,2114.07,15.882
2026-02-10 02:31:00,2114.86,2119.35,2114.86,2119.35,15.851
2026-02-10 02:32:00,2119.18,2125.13,2119.13,2124.09,62.3734
2026-02-10 02:33:00,2124.64,2130.0,2122.06,2129.31,42.0478
2026-02-10 02:34:00,2128.98,2130.77,2126.26,2127.8,19.293
2026-02-10 02:35:00,2127.83,2131.4,2127.83,2131.04,16.4572
2026-02-10 02:36:00,2130.8,2130.8,2125.88,2126.43,5.8878
2026-02-10 02:37:00,2126.09,2127.57,2124.74,2127.0,6.3046
2026-02-10 02:38:00,2127.34,2127.34,2123.53,2123.54,10.544
2026-02-10 02:39:00,2123.9,2124.65,2123.54,2124.41,23.8975
2026-02-10 02:40:00,2124.18,2124.79,2120.22,2121.72,69.8752
2026-02-10 02:41:00,2122.34,2125.5,2122.14,2125.35,27.869
2026-02-10 02:42:00,2125.36,2125.46,2123.97,2124.64,15.4588
2026-02-10 02:43:00,2123.87,2127.69,2123.6,2127.69,23.3452
2026-02-10 02:44:00,2127.25,2127.87,2126.79,2127.06,3.8275
2026-02-10 02:45:00,2126.77,2129.6,2123.27,2123.33,13.6228
2026-02-10 02:46:00,2124.34,2128.96,2124.34,2128.96,2.8786
2026-02-10 02:47:00,2128.96,2130.25,2127.07,2130.25,5.1271
2026-02-10 02:48:00,2131.2,2135.42,2130.25,2131.64,28.8901
2026-02-10 02:49:00,2130.13,2131.38,2127.24,2127.26,6.4222
2026-02-10 02:50:00,2127.27,2129.77,2127.27,2129.28,2.1873
2026-02-10 02:51:00,2127.89,2128.42,2125.51,2125.88,17.5692
2026-02-10 02:52:00,2126.26,2128.64,2124.71,2124.82,10.4866
2026-02-10 02:53:00,2124.78,2126.01,2124.78,2126.01,2.244
2026-02-10 02:54:00,2126.11,2126.59,2120.2,2120.28,29.4164
2026-02-10 02:55:00,2121.36,2121.56,2120.0,2120.22,16.5905
2026-02-10 02:56:00,2121.56,2122.74,2121.11,2121.11,23.3321
2026-02-10 02:57:00,2120.54,2123.06,2120.54,2122.0,13.593
2026-02-10 02:58:00,2122.37,2125.87,2122.25,2125.77,4.6759
2026-02-10 02:59:00,2125.34,2127.26,2125.34,2126.93,2.7698
2026-02-10 03:00:00,2128.13,2128.13,2125.08,2125.08,5.9499
2026-02-10 03:01:00,2125.1,2125.1,2121.29,2121.76,9.7438
2026-02-10 03:02:00,2121.5,2125.41,2121.32,2123.57,17.6173
2026-02-10 03:03:00,2123.6,2128.61,2123.07,2128.19,3.1541
2026-02-10 03:04:00,2128.13,2128.2,2123.0,2125.54,16.1745
2026-02-10 03:05:00,2126.87,2126.88,2125.01,2125.59,3.6166
2026-02-10 03:06:00,2125.52,2127.05,2125.07,2125.54,5.0492
2026-02-10 03:07:00,2125.47,2126.87,2123.37,2123.37,3.2721
2026-02-10 03:08:00,2123.12,2123.73,2122.11,2123.73,5.4876
2026-02-10 03:09:00,2123.69,2124.95,2123.17,2123.52,7.144
2026-02-10 03:10:00,2123.54,2125.38,2119.98,2121.42,7.7589
2026-02-10 03:11:00,2120.69,2123.06,2120.69,2122.3,6.8077
2026-02-10 03:12:00,2122.2,2123.06,2120.54,2122.91,8.6483
2026-02-10 03:13:00,2122.69,2123.62,2122.63,2123.05,1.9858
2026-02-10 03:14:00,2123.23,2124.21,2123.13,2123.49,5.8585
2026-02-10 03:15:00,2123.4,2124.71,2121.51,2122.55,7.327
2026-02-10 03:16:00,2122.1,2125.28,2122.1,2124.79,1.293
2026-02-10 03:17:00,2126.13,2126.93,2121.09,2121.47,9.8151
