time,open,high,low,close,Volume
2025-01-09T15:00:00+08:00,21163.49,21164.99,21066.24,21142.49,47756
2025-01-09T17:00:00+08:00,21142.49,21183.49,21126.99,21175.99,34694
2025-01-09T19:00:00+08:00,21175.99,21177.24,21124.99,21160.24,41980
2025-01-09T21:00:00+08:00,21160.24,21182.61,21113.61,21150.390000000003,39208
2025-01-10T07:00:00+08:00,21150.390000000003,21159.480000000003,21030.730000000003,21046.980000000003,33713
2025-01-10T09:00:00+08:00,21046.980000000003,21129.850000000002,21045.230000000003,21124.600000000002,26767
2025-01-10T11:00:00+08:00,21124.600000000002,21164.850000000002,21122.600000000002,21153.480000000003,18650
2025-01-10T13:00:00+08:00,21153.480000000003,21179.230000000003,21092.230000000003,21096.350000000002,21093
2025-01-10T15:00:00+08:00,21096.350000000002,21150.730000000003,21085.100000000002,21134.230000000003,35478
2025-01-10T17:00:00+08:00,21134.230000000003,21172.350000000002,21099.480000000003,21167.350000000002,31041
2025-01-10T19:00:00+08:00,21167.350000000002,21223.100000000002,21107.600000000002,21172.480000000003,42438
2025-01-10T21:00:00+08:00,21172.480000000003,21174.730000000003,20861.88,20904.800000000003,270610
2025-01-10T23:00:00+08:00,20904.800000000003,20974.5,20728.300000000003,20751.63,466228
2025-01-11T01:00:00+08:00,20751.63,21027.38,20737.63,21019.63,245106
2025-01-11T03:00:00+08:00,21019.63,21022.88,20833.5,20867.88,272662
2025-01-11T05:00:00+08:00,20867.88,20886.730000000003,20842.850000000002,20845.43,24708
2025-01-13T07:00:00+08:00,20845.43,20897.11,20803.56,20859.11,28923
2025-01-13T09:00:00+08:00,20859.11,20862.49,20749.61,20785.99,36345
2025-01-13T11:00:00+08:00,20785.99,20797.24,20719.36,20758.61,26555
2025-01-13T13:00:00+08:00,20758.61,20789.74,20726.49,20766.36,21743
2025-01-13T15:00:00+08:00,20766.36,20776.74,20656.74,20663.86,47596
2025-01-13T17:00:00+08:00,20663.86,20672.36,20554.99,20611.49,62977
2025-01-13T19:00:00+08:00,20611.49,20706.11,20586.24,20678.49,63270
2025-01-13T21:00:00+08:00,20678.49,20702.36,20563.140000000003,20662.640000000003,273377
2025-01-13T23:00:00+08:00,20662.640000000003,20741.010000000002,20575.260000000002,20598.760000000002,405172
2025-01-14T01:00:00+08:00,20598.760000000002,20774.510000000002,20579.260000000002,20753.140000000003,253224
2025-01-14T03:00:00+08:00,20753.140000000003,20825.510000000002,20696.760000000002,20808.760000000002,226666
2025-01-14T05:00:00+08:00,20808.760000000002,20856.36,20798.24,20852.56,23788
2025-01-14T07:00:00+08:00,20852.56,20952.08,20852.56,20916.58,32758
2025-01-14T09:00:00+08:00,20916.58,20916.960000000003,20860.83,20906.460000000003,32139
2025-01-14T11:00:00+08:00,20906.460000000003,20911.210000000003,20876.530000000002,20906.58,21181
2025-01-14T13:00:00+08:00,20906.58,20931.08,20890.33,20909.960000000003,22077
2025-01-14T15:00:00+08:00,20909.960000000003,21007.33,20885.210000000003,20987.08,45837
2025-01-14T17:00:00+08:00,20987.08,20993.33,20936.83,20958.83,45290
2025-01-14T19:00:00+08:00,20958.83,20959.210000000003,20836.210000000003,20868.710000000003,59611
2025-01-14T21:00:00+08:00,20868.710000000003,21001.58,20807.710000000003,20845.11,279276
2025-01-14T23:00:00+08:00,20845.11,20974.36,20683.730000000003,20686.980000000003,416361
2025-01-15T01:00:00+08:00,20686.980000000003,20873.86,20655.730000000003,20861.480000000003,219366
2025-01-15T03:00:00+08:00,20861.480000000003,20877.36,20637.980000000003,20787.230000000003,295833
2025-01-15T05:00:00+08:00,20787.230000000003,20857.210000000003,20784.08,20841.41,24976
2025-01-15T07:00:00+08:00,20841.41,20843.27,20804.27,20821.27,16495
2025-01-15T09:00:00+08:00,20821.27,20829.77,20798.02,20803.77,16447
2025-01-15T11:00:00+08:00,20803.77,20813.77,20793.140000000003,20811.140000000003,10774
2025-01-15T13:00:00+08:00,20811.140000000003,20823.27,20799.890000000003,20814.52,11040
2025-01-15T15:00:00+08:00,20814.52,20825.390000000003,20775.390000000003,20798.390000000003,26018
2025-01-15T17:00:00+08:00,20798.390000000003,20837.890000000003,20792.52,20831.27,27255
2025-01-15T19:00:00+08:00,20831.27,20881.890000000003,20829.77,20863.77,37888
2025-01-15T21:00:00+08:00,20863.77,21211.670000000002,20846.52,21194.170000000002,258109
2025-01-15T23:00:00+08:00,21194.170000000002,21274.170000000002,21112.920000000002,21140.29,338143
2025-01-16T01:00:00+08:00,21140.29,21262.420000000002,21128.79,21247.170000000002,164799
2025-01-16T03:00:00+08:00,21247.170000000002,21319.54,21244.09,21263.29,131355
2025-01-16T05:00:00+08:00,21263.29,21272.390000000003,21236.27,21243.72,19885
2025-01-16T07:00:00+08:00,21243.72,21312.88,21243.72,21291.13,18259
2025-01-16T09:00:00+08:00,21291.13,21293.63,21250.45,21263.38,26959
2025-01-16T11:00:00+08:00,21263.38,21277.5,21247.5,21254.88,15391
2025-01-16T13:00:00+08:00,21254.88,21321.2,21218.13,21306.5,33779
2025-01-16T15:00:00+08:00,21306.5,21431.63,21297.75,21404.75,62606
2025-01-16T17:00:00+08:00,21404.75,21412.5,21310.5,21363,57934
2025-01-16T19:00:00+08:00,21363,21383.5,21295.88,21305.13,53994
2025-01-16T21:00:00+08:00,21305.13,21365.13,21235.4,21243.780000000002,225885
2025-01-16T23:00:00+08:00,21243.780000000002,21340.280000000002,21183.030000000002,21265.9,452227
2025-01-17T01:00:00+08:00,21265.9,21291.530000000002,21128.15,21156.15,221137
2025-01-17T03:00:00+08:00,21156.15,21261.4,21109.45,21113.530000000002,201510
2025-01-17T05:00:00+08:00,21113.530000000002,21115.63,21037.5,21079.7,32630
2025-01-17T07:00:00+08:00,21079.7,21110.61,21077.730000000003,21108.86,22029
2025-01-17T09:00:00+08:00,21108.86,21152.230000000003,21106.86,21126.61,22597
2025-01-17T11:00:00+08:00,21126.61,21176.230000000003,21114.980000000003,21157.480000000003,19570
2025-01-17T13:00:00+08:00,21157.480000000003,21178.11,21146.11,21156.980000000003,19869
2025-01-17T15:00:00+08:00,21156.980000000003,21189.61,21120.86,21183.61,38824
2025-01-17T17:00:00+08:00,21183.61,21225.230000000003,21177.36,21202.980000000003,40003
2025-01-17T19:00:00+08:00,21202.980000000003,21230.980000000003,21175.36,21214.11,40246
2025-01-17T21:00:00+08:00,21214.11,21546.68,21212.480000000003,21375.010000000002,273026
2025-01-17T23:00:00+08:00,21375.010000000002,21506.88,21350.260000000002,21452.88,301669
2025-01-18T01:00:00+08:00,21452.88,21541.13,21429.010000000002,21500.88,131011
2025-01-18T03:00:00+08:00,21500.88,21513.760000000002,21448.88,21469.88,168159
2025-01-18T05:00:00+08:00,21469.88,21469.88,21440.730000000003,21457.93,19996
2025-01-20T07:00:00+08:00,21457.93,21491.77,21401.09,21430.52,31160
2025-01-20T09:00:00+08:00,21430.52,21450.390000000003,21414.140000000003,21434.890000000003,31235
2025-01-20T11:00:00+08:00,21434.890000000003,21448.390000000003,21420.02,21439.52,16986
2025-01-20T13:00:00+08:00,21439.52,21478.640000000003,21436.140000000003,21468.640000000003,13046
2025-01-20T15:00:00+08:00,21468.640000000003,21511.52,21460.390000000003,21491.77,33501
2025-01-20T17:00:00+08:00,21491.77,21510.140000000003,21482.02,21499.140000000003,28211
2025-01-20T19:00:00+08:00,21499.140000000003,21504.52,21444.890000000003,21457.52,34739
2025-01-20T21:00:00+08:00,21457.52,21653.04,21412.390000000003,21616.670000000002,106628
2025-01-20T23:00:00+08:00,21616.670000000002,21616.79,21515.54,21571.170000000002,103299
2025-01-21T01:00:00+08:00,21571.170000000002,21590.920000000002,21494.84,21555.670000000002,40278
2025-01-21T03:00:00+08:00,21555.670000000002,21555.670000000002,21555.54,21555.54,1
2025-01-21T07:00:00+08:00,21555.54,21622.390000000003,21329.210000000003,21345.210000000003,47085
2025-01-21T09:00:00+08:00,21345.210000000003,21501.760000000002,21253.210000000003,21464.210000000003,53724
2025-01-21T11:00:00+08:00,21464.210000000003,21523.640000000003,21461.460000000003,21481.710000000003,20828
2025-01-21T13:00:00+08:00,21481.710000000003,21502.640000000003,21454.710000000003,21477.210000000003,18278
2025-01-21T15:00:00+08:00,21477.210000000003,21548.510000000002,21459.210000000003,21527.140000000003,33387
2025-01-21T17:00:00+08:00,21527.140000000003,21607.140000000003,21521.260000000002,21564.890000000003,38250
2025-01-21T19:00:00+08:00,21564.890000000003,21586.890000000003,21519.640000000003,21571.510000000002,49177
2025-01-21T21:00:00+08:00,21571.510000000002,21613.140000000003,21449.66,21508.29,225642
2025-01-21T23:00:00+08:00,21508.29,21558.79,21402.79,21551.91,378809
2025-01-22T01:00:00+08:00,21551.91,21648.91,21526.79,21629.91,129518
2025-01-22T03:00:00+08:00,21629.91,21640.41,21574.16,21591.79,132072
2025-01-22T05:00:00+08:00,21591.79,21659.760000000002,21587.210000000003,21649.59,22172
2025-01-22T07:00:00+08:00,21649.59,21720.88,21646.95,21714.88,31478
2025-01-22T09:00:00+08:00,21714.88,21728.25,21689.75,21712.63,23054
2025-01-22T11:00:00+08:00,21712.63,21754.63,21711.5,21747.38,13952
2025-01-22T13:00:00+08:00,21747.38,21747.38,21718,21719.88,14979
2025-01-22T15:00:00+08:00,21719.88,21774,21717.75,21770.13,31998
2025-01-22T17:00:00+08:00,21770.13,21785.13,21747.13,21768.38,33608
2025-01-22T19:00:00+08:00,21768.38,21797.75,21758.25,21788.5,31905
2025-01-22T21:00:00+08:00,21788.5,21906.280000000002,21777.13,21892.4,176014
2025-01-22T23:00:00+08:00,21892.4,21956.4,21854.65,21953.4,223565
2025-01-23T01:00:00+08:00,21953.4,21971.65,21888.780000000002,21905.9,122052
2025-01-23T03:00:00+08:00,21905.9,21922.9,21860.280000000002,21875.9,132732
2025-01-23T05:00:00+08:00,21875.9,21883.5,21846.13,21863.33,18162
2025-01-23T07:00:00+08:00,21863.33,21863.33,21821.9,21829.530000000002,20007
2025-01-23T09:00:00+08:00,21829.530000000002,21844.65,21804.9,21832.9,20386
2025-01-23T11:00:00+08:00,21832.9,21844.780000000002,21821.030000000002,21842.530000000002,15360
2025-01-23T13:00:00+08:00,21842.530000000002,21847.4,21813.4,21821.030000000002,16728
2025-01-23T15:00:00+08:00,21821.030000000002,21826.15,21741.65,21759.530000000002,36386
2025-01-23T17:00:00+08:00,21759.530000000002,21785.15,21734.15,21759.9,36148
2025-01-23T19:00:00+08:00,21759.9,21783.15,21751.030000000002,21778.4,34302
2025-01-23T21:00:00+08:00,21778.4,21796.68,21745.050000000003,21776.550000000003,140019
2025-01-23T23:00:00+08:00,21776.550000000003,21850.300000000003,21747.550000000003,21826.800000000003,211383
2025-01-24T01:00:00+08:00,21826.800000000003,21862.93,21778.93,21833.550000000003,118069
2025-01-24T03:00:00+08:00,21833.550000000003,21922.050000000003,21802.800000000003,21920.93,133647
2025-01-24T05:00:00+08:00,21920.93,21929.030000000002,21887.4,21900.730000000003,17453
2025-01-24T07:00:00+08:00,21900.730000000003,21900.730000000003,21875.480000000003,21888.730000000003,16412
2025-01-24T09:00:00+08:00,21888.730000000003,21939.100000000002,21882.480000000003,21930.100000000002,28768
2025-01-24T11:00:00+08:00,21930.100000000002,21939.100000000002,21859.850000000002,21876.230000000003,29083
2025-01-24T13:00:00+08:00,21876.230000000003,21895.850000000002,21871.730000000003,21883.980000000003,18761
2025-01-24T15:00:00+08:00,21883.980000000003,21888.850000000002,21852.600000000002,21863.850000000002,30338
2025-01-24T17:00:00+08:00,21863.850000000002,21902.600000000002,21861.800000000003,21888.480000000003,32897
2025-01-24T19:00:00+08:00,21888.480000000003,21924.230000000003,21870.980000000003,21912.100000000002,28713
2025-01-24T21:00:00+08:00,21912.100000000002,21959,21876.850000000002,21938.5,137815
2025-01-24T23:00:00+08:00,21938.5,21951,21851.38,21863.75,220244
2025-01-25T01:00:00+08:00,21863.75,21889.13,21743.13,21748.75,156022
2025-01-25T03:00:00+08:00,21748.75,21800.13,21725.13,21789.38,162627
2025-01-25T05:00:00+08:00,21789.38,21799.230000000003,21772.480000000003,21781.43,12647
2025-01-27T07:00:00+08:00,21781.43,21781.43,21457.230000000003,21473.86,60390
2025-01-27T09:00:00+08:00,21473.86,21505.36,21378.230000000003,21412.61,74596
2025-01-27T11:00:00+08:00,21412.61,21452.36,21362.86,21387.230000000003,40415
2025-01-27T13:00:00+08:00,21387.230000000003,21396.36,21246.61,21277.86,59487
2025-01-27T15:00:00+08:00,21277.86,21301.230000000003,21082.86,21131.86,124275
2025-01-27T17:00:00+08:00,21131.86,21158.480000000003,20653.61,20777.93,174284
2025-01-27T19:00:00+08:00,20777.93,20995.480000000003,20768.18,20972.68,96236
2025-01-27T21:00:00+08:00,20972.68,21230.88,20923.43,21220.43,354629
2025-01-27T23:00:00+08:00,21220.43,21307.88,21075.38,21099.760000000002,577931
2025-01-28T01:00:00+08:00,21099.760000000002,21156.88,21028.760000000002,21041.260000000002,348805
2025-01-28T03:00:00+08:00,21041.260000000002,21154.510000000002,20985.18,21148.260000000002,383765
2025-01-28T05:00:00+08:00,21148.260000000002,21219.36,21140.230000000003,21194.43,40175
2025-01-28T07:00:00+08:00,21194.43,21252.010000000002,21141.710000000003,21181.460000000003,45590
2025-01-28T09:00:00+08:00,21181.460000000003,21222.760000000002,21115.460000000003,21188.140000000003,38268
2025-01-28T11:00:00+08:00,21188.140000000003,21227.890000000003,21171.760000000002,21198.760000000002,26624
2025-01-28T13:00:00+08:00,21198.760000000002,21211.510000000002,21142.960000000003,21187.260000000002,22819
2025-01-28T15:00:00+08:00,21187.260000000002,21294.640000000003,21170.010000000002,21291.640000000003,49764
2025-01-28T17:00:00+08:00,21291.640000000003,21319.510000000002,21241.510000000002,21287.890000000003,50604
2025-01-28T19:00:00+08:00,21287.890000000003,21306.760000000002,21153.760000000002,21204.010000000002,71154
2025-01-28T21:00:00+08:00,21204.010000000002,21253.390000000003,21056.460000000003,21179.710000000003,264567
2025-01-28T23:00:00+08:00,21179.710000000003,21378.04,21177.960000000003,21369.66,415504
2025-01-29T01:00:00+08:00,21369.66,21480.41,21367.16,21436.41,191791
2025-01-29T03:00:00+08:00,21436.41,21522.29,21410.04,21473.29,161965
2025-01-29T05:00:00+08:00,21473.29,21473.29,21446.890000000003,21454.84,21243
2025-01-29T07:00:00+08:00,21454.84,21475.260000000002,21427.710000000003,21462.010000000002,20506
2025-01-29T09:00:00+08:00,21462.010000000002,21482.760000000002,21450.640000000003,21475.640000000003,13290
2025-01-29T11:00:00+08:00,21475.640000000003,21505.140000000003,21455.640000000003,21493.390000000003,12845
2025-01-29T13:00:00+08:00,21493.390000000003,21582.390000000003,21474.010000000002,21558.890000000003,21888
2025-01-29T15:00:00+08:00,21558.890000000003,21593.890000000003,21539.140000000003,21564.510000000002,31921
2025-01-29T17:00:00+08:00,21564.510000000002,21574.140000000003,21525.010000000002,21562.640000000003,45538
2025-01-29T19:00:00+08:00,21562.640000000003,21586.760000000002,21536.140000000003,21543.640000000003,33352
2025-01-29T21:00:00+08:00,21543.640000000003,21544.390000000003,21391.66,21415.66,209947
2025-01-29T23:00:00+08:00,21415.66,21461.66,21353.79,21380.91,340234
2025-01-30T01:00:00+08:00,21380.91,21442.460000000003,21264.460000000003,21361.460000000003,258425
2025-01-30T03:00:00+08:00,21361.460000000003,21497.91,21283.54,21427.79,392039
2025-01-30T05:00:00+08:00,21427.79,21504.960000000003,21284.210000000003,21471.09,57728
2025-01-30T07:00:00+08:00,21471.09,21486.91,21405.66,21484.66,35378
2025-01-30T09:00:00+08:00,21484.66,21576.480000000003,21477.91,21556.280000000002,22868
2025-01-30T11:00:00+08:00,21556.280000000002,21579.280000000002,21553.780000000002,21559.91,12438
2025-01-30T13:00:00+08:00,21559.91,21565.16,21530.91,21541.530000000002,13479
2025-01-30T15:00:00+08:00,21541.530000000002,21610.980000000003,21522.480000000003,21601.530000000002,28677
2025-01-30T17:00:00+08:00,21601.530000000002,21601.530000000002,21508.41,21519.91,39032
2025-01-30T19:00:00+08:00,21519.91,21570.41,21474.16,21530.280000000002,51588
2025-01-30T21:00:00+08:00,21530.280000000002,21648.56,21497.31,21572.230000000003,223550
2025-01-30T23:00:00+08:00,21572.230000000003,21576.56,21319.56,21510.18,469861
2025-01-31T01:00:00+08:00,21510.18,21512.06,21403.31,21506.56,225157
2025-01-31T03:00:00+08:00,21506.56,21600.06,21423.81,21522.980000000003,277387
2025-01-31T05:00:00+08:00,21522.980000000003,21590.66,21477.980000000003,21510.350000000002,37789
2025-01-31T07:00:00+08:00,21510.350000000002,21626.49,21510.350000000002,21609.620000000003,30401
2025-01-31T09:00:00+08:00,21609.620000000003,21688.49,21581.870000000003,21641.870000000003,31402
2025-01-31T11:00:00+08:00,21641.870000000003,21656.24,21623.49,21631.24,14925
2025-01-31T13:00:00+08:00,21631.24,21674.99,21629.120000000003,21662.620000000003,13835
2025-01-31T15:00:00+08:00,21662.620000000003,21708.620000000003,21644.24,21654.74,30710
2025-01-31T17:00:00+08:00,21654.74,21701.870000000003,21654.74,21682.870000000003,31594
2025-01-31T19:00:00+08:00,21682.870000000003,21714.24,21681.74,21684.24,27802
2025-01-31T21:00:00+08:00,21684.24,21773.390000000003,21651.620000000003,21769.52,184861
2025-01-31T23:00:00+08:00,21769.52,21867.640000000003,21767.77,21805.390000000003,257251
2025-02-01T01:00:00+08:00,21805.390000000003,21840.890000000003,21622.890000000003,21654.02,320145
2025-02-01T03:00:00+08:00,21654.02,21683.02,21438.140000000003,21481.890000000003,468466
2025-02-01T05:00:00+08:00,21481.890000000003,21493.620000000003,21435.620000000003,21462.57,35542
2025-02-03T07:00:00+08:00,21462.57,21462.57,20851.440000000002,21024.440000000002,85479
2025-02-03T09:00:00+08:00,21024.440000000002,21056.870000000003,20883.620000000003,20936.49,62852
2025-02-03T11:00:00+08:00,20936.49,20961.940000000002,20889.190000000002,20925.74,35092
2025-02-03T13:00:00+08:00,20925.74,21008.49,20906.190000000002,20973.620000000003,37597
2025-02-03T15:00:00+08:00,20973.620000000003,21158.620000000003,20973.620000000003,21112.440000000002,54334
2025-02-03T17:00:00+08:00,21112.440000000002,21153.870000000003,21066.440000000002,21140.620000000003,42794
2025-02-03T19:00:00+08:00,21140.620000000003,21179.120000000003,21064.24,21087.24,63949
2025-02-03T21:00:00+08:00,21087.24,21222.390000000003,21071.190000000002,21123.440000000002,270071
2025-02-03T23:00:00+08:00,21123.440000000002,21377.890000000003,21021.27,21290.77,527196
2025-02-04T01:00:00+08:00,21290.77,21380.640000000003,21251.690000000002,21375.27,294436
2025-02-04T03:00:00+08:00,21375.27,21427.640000000003,21306.52,21315.27,207788
2025-02-04T05:00:00+08:00,21315.27,21486.190000000002,21295.620000000003,21460.190000000002,34632
2025-02-04T07:00:00+08:00,21460.190000000002,21510.760000000002,21447.58,21460.010000000002,23980
2025-02-04T09:00:00+08:00,21460.010000000002,21460.510000000002,21373.63,21379.38,31868
2025-02-04T11:00:00+08:00,21379.38,21386.510000000002,21337.33,21360.63,23823
2025-02-04T13:00:00+08:00,21360.63,21362.260000000002,21153.83,21312.260000000002,47128
2025-02-04T15:00:00+08:00,21312.260000000002,21335.510000000002,21224.010000000002,21274.260000000002,43064
2025-02-04T17:00:00+08:00,21274.260000000002,21314.760000000002,21266.88,21301.010000000002,32188
2025-02-04T19:00:00+08:00,21301.010000000002,21407.83,21286.760000000002,21367.260000000002,33363
2025-02-04T21:00:00+08:00,21367.260000000002,21487.280000000002,21316.780000000002,21470.08,164970
2025-02-04T23:00:00+08:00,21470.08,21605.41,21469.58,21569.030000000002,254457
2025-02-05T01:00:00+08:00,21569.030000000002,21572.280000000002,21461.780000000002,21534.16,160727
2025-02-05T03:00:00+08:00,21534.16,21596.66,21520.780000000002,21579.780000000002,120183
2025-02-05T05:00:00+08:00,21579.780000000002,21602.510000000002,21483.260000000002,21494.2,28764
2025-02-05T07:00:00+08:00,21494.2,21528.4,21462.4,21510.15,29754
2025-02-05T09:00:00+08:00,21510.15,21535.77,21471.02,21476.9,33638
2025-02-05T11:00:00+08:00,21476.9,21488.27,21446.65,21473.9,20657
2025-02-05T13:00:00+08:00,21473.9,21479.15,21420.15,21430.9,24546
2025-02-05T15:00:00+08:00,21430.9,21452.77,21363.77,21381.52,49924
2025-02-05T17:00:00+08:00,21381.52,21418.15,21342.52,21391.4,46881
2025-02-05T19:00:00+08:00,21391.4,21427.02,21383.27,21423.15,33316
2025-02-05T21:00:00+08:00,21423.15,21503.550000000003,21398.9,21475.72,161930
2025-02-05T23:00:00+08:00,21475.72,21631.550000000003,21413.920000000002,21623.920000000002,289519
2025-02-06T01:00:00+08:00,21623.920000000002,21654.550000000003,21584.550000000003,21623.170000000002,117329
2025-02-06T03:00:00+08:00,21623.170000000002,21681.550000000003,21602.420000000002,21674.800000000003,104786
2025-02-06T05:00:00+08:00,21674.800000000003,21707.52,21662.27,21683.09,22926
2025-02-06T07:00:00+08:00,21683.09,21711.99,21664.24,21688.49,19735
2025-02-06T09:00:00+08:00,21688.49,21698.99,21672.74,21695.24,22318
2025-02-06T11:00:00+08:00,21695.24,21720.49,21683.74,21719.11,13927
2025-02-06T13:00:00+08:00,21719.11,21746.61,21716.74,21725.24,17421
2025-02-06T15:00:00+08:00,21725.24,21744.99,21685.61,21717.11,31747
2025-02-06T17:00:00+08:00,21717.11,21744.49,21689.24,21693.49,32538
2025-02-06T19:00:00+08:00,21693.49,21693.49,21620.74,21677.99,44476
2025-02-06T21:00:00+08:00,21677.99,21737.260000000002,21652.890000000003,21704.390000000003,133352
2025-02-06T23:00:00+08:00,21704.390000000003,21763.390000000003,21655.390000000003,21686.260000000002,209716
2025-02-07T01:00:00+08:00,21686.260000000002,21756.510000000002,21662.890000000003,21730.510000000002,101000
2025-02-07T03:00:00+08:00,21730.510000000002,21796.510000000002,21626.510000000002,21786.260000000002,150796
2025-02-07T05:00:00+08:00,21786.260000000002,21790.49,21676.36,21759.06,33416
2025-02-07T07:00:00+08:00,21759.06,21780.43,21722.75,21779.300000000003,17817
2025-02-07T09:00:00+08:00,21779.300000000003,21814.300000000003,21776.800000000003,21806.18,19200
2025-02-07T11:00:00+08:00,21806.18,21808.300000000003,21770.68,21771.800000000003,12043
2025-02-07T13:00:00+08:00,21771.800000000003,21776.550000000003,21741.68,21775.800000000003,18172
2025-02-07T15:00:00+08:00,21775.800000000003,21796.800000000003,21747.93,21759.300000000003,27930
2025-02-07T17:00:00+08:00,21759.300000000003,21781.800000000003,21751.43,21769.18,28366
2025-02-07T19:00:00+08:00,21769.18,21791.800000000003,21756.050000000003,21780.050000000003,22021
2025-02-07T21:00:00+08:00,21780.050000000003,21883.08,21706,21819.83,161745
2025-02-07T23:00:00+08:00,21819.83,21819.83,21522.5,21544.58,540232
2025-02-08T01:00:00+08:00,21544.58,21645.95,21500.7,21539.58,267928
2025-02-08T03:00:00+08:00,21539.58,21552.7,21468.5,21502.83,177302
2025-02-08T05:00:00+08:00,21502.83,21518.300000000003,21494.800000000003,21500.25,13362
2025-02-10T07:00:00+08:00,21500.25,21621.29,21340.11,21620.04,40784
2025-02-10T09:00:00+08:00,21620.04,21621.16,21580.91,21597.04,27360
2025-02-10T11:00:00+08:00,21597.04,21623.66,21590.79,21605.29,12445
2025-02-10T13:00:00+08:00,21605.29,21652.86,21604.66,21615.66,17328
2025-02-10T15:00:00+08:00,21615.66,21637.29,21604.54,21616.16,24794
2025-02-10T17:00:00+08:00,21616.16,21656.16,21606.66,21647.66,22637
2025-02-10T19:00:00+08:00,21647.66,21673.54,21616.66,21660.54,28335
2025-02-10T21:00:00+08:00,21660.54,21730.56,21654.91,21714.440000000002,134713
2025-02-10T23:00:00+08:00,21714.440000000002,21815.440000000002,21704.31,21793.56,168125
2025-02-11T01:00:00+08:00,21793.56,21807.190000000002,21738.940000000002,21800.56,89524
2025-02-11T03:00:00+08:00,21800.56,21803.31,21754.690000000002,21765.31,89786
2025-02-11T05:00:00+08:00,21765.31,21768.91,21742.66,21758.24,13693
2025-02-11T07:00:00+08:00,21758.24,21758.24,21696.7,21731.88,20400
2025-02-11T09:00:00+08:00,21731.88,21734.75,21672.88,21685.13,23891
2025-02-11T11:00:00+08:00,21685.13,21710.5,21674.88,21705.5,14243
2025-02-11T13:00:00+08:00,21705.5,21719.75,21689,21693.38,13220
2025-02-11T15:00:00+08:00,21693.38,21702.38,21641.38,21685,32043
2025-02-11T17:00:00+08:00,21685,21710.13,21650.95,21656.13,30030
2025-02-11T19:00:00+08:00,21656.13,21691.75,21651.25,21671.13,30499
2025-02-11T21:00:00+08:00,21671.13,21728.4,21592,21699.9,128367
2025-02-11T23:00:00+08:00,21699.9,21793.780000000002,21684.4,21713.65,177968
2025-02-12T01:00:00+08:00,21713.65,21755.9,21638.65,21724.65,129947
2025-02-12T03:00:00+08:00,21724.65,21763.030000000002,21688.65,21712.9,108845
2025-02-12T05:00:00+08:00,21712.9,21720.63,21701.5,21714.58,12290
2025-02-12T07:00:00+08:00,21714.58,21755.79,21704.79,21738.29,19367
2025-02-12T09:00:00+08:00,21738.29,21754.66,21720.29,21735.91,20162
2025-02-12T11:00:00+08:00,21735.91,21737.04,21700.41,21707.54,13504
2025-02-12T13:00:00+08:00,21707.54,21717.29,21691.41,21708.41,11947
2025-02-12T15:00:00+08:00,21708.41,21738.54,21700.54,21723.04,20269
2025-02-12T17:00:00+08:00,21723.04,21723.29,21660.54,21715.91,31443
2025-02-12T19:00:00+08:00,21715.91,21760.41,21695.54,21755.91,27664
2025-02-12T21:00:00+08:00,21755.91,21773.29,21435.79,21601.940000000002,216481
2025-02-12T23:00:00+08:00,21601.940000000002,21709.56,21505.940000000002,21705.56,335219
2025-02-13T01:00:00+08:00,21705.56,21752.06,21680.81,21717.81,150119
2025-02-13T03:00:00+08:00,21717.81,21764.31,21683.61,21727.190000000002,114145
2025-02-13T05:00:00+08:00,21727.190000000002,21787.16,21707.04,21786.61,18933
2025-02-13T07:00:00+08:00,21786.61,21832.640000000003,21773.140000000003,21822.27,18894
2025-02-13T09:00:00+08:00,21822.27,21842.02,21799.09,21814.640000000003,20974
2025-02-13T11:00:00+08:00,21814.640000000003,21854.02,21812.52,21834.140000000003,14374
2025-02-13T13:00:00+08:00,21834.140000000003,21847.640000000003,21816.52,21816.890000000003,17515
2025-02-13T15:00:00+08:00,21816.890000000003,21820.390000000003,21691.640000000003,21702.640000000003,49420
2025-02-13T17:00:00+08:00,21702.640000000003,21773.640000000003,21680.77,21761.890000000003,37935
2025-02-13T19:00:00+08:00,21761.890000000003,21786.140000000003,21715.890000000003,21750.52,48333
2025-02-13T21:00:00+08:00,21750.52,21878.54,21714.890000000003,21847.54,191818
2025-02-13T23:00:00+08:00,21847.54,21985.54,21804.920000000002,21890.04,229587
2025-02-14T01:00:00+08:00,21890.04,21926.79,21818.29,21924.170000000002,192334
2025-02-14T03:00:00+08:00,21924.170000000002,22051.420000000002,21916.170000000002,22037.670000000002,129032
2025-02-14T05:00:00+08:00,22037.670000000002,22037.890000000003,21998.34,22002.72,17122
2025-02-14T07:00:00+08:00,22002.72,22030.480000000003,21994.800000000003,22021.980000000003,21454
2025-02-14T09:00:00+08:00,22021.980000000003,22072.850000000002,22019.730000000003,22060.480000000003,21394
2025-02-14T11:00:00+08:00,22060.480000000003,22072.480000000003,22052.350000000002,22068.350000000002,10870
2025-02-14T13:00:00+08:00,22068.350000000002,22073.980000000003,22038.550000000003,22058.350000000002,14841
2025-02-14T15:00:00+08:00,22058.350000000002,22087.480000000003,22028.350000000002,22043.730000000003,28859
2025-02-14T17:00:00+08:00,22043.730000000003,22071.480000000003,22019.800000000003,22031.100000000002,30962
